CustomerID,Age,Gender,Tenure,Annual_Income,Spending_Score,Credit_Score,Online_Activity,True_Segment
2184,30,Male,74,2481.6325942556914,1.0,305,5.0,Premium-Loyalists
2185,59,Female,49,77885.46286350681,1.0,329,1.7,Credit-Reliant
2186,30,Female,113,6968.448092159359,1.0,310,5.0,Premium-Loyalists
2187,41,Female,114,16862.469204966597,100.0,850,4.6,Budget-Conscious
2188,53,Male,66,2390.4050412930374,1.0,304,5.0,Premium-Loyalists
2189,30,Female,95,4949.871835710207,1.0,326,5.0,Premium-Loyalists
2190,46,Female,63,24758.292702781528,100.0,850,4.3,Budget-Conscious
2191,24,Female,25,9195.692575516878,1.0,316,5.0,Premium-Loyalists
2192,35,Female,4,39143.52046187777,100.0,302,5.0,Digital-Shoppers
2193,49,Male,51,47150.87347042108,100.0,314,5.0,Digital-Shoppers
2194,21,Male,11,2330.32880782944,1.0,300,5.0,Premium-Loyalists
2195,51,Male,17,9147.652181413732,1.0,307,5.0,Premium-Loyalists
2196,44,Male,108,22596.643177328348,1.0,300,5.0,Premium-Loyalists
2197,53,Female,66,34171.938716520446,100.0,830,4.0,Budget-Conscious
2198,48,Female,70,60826.09840312704,100.0,300,5.0,Digital-Shoppers
2199,65,Female,73,78628.65551835993,89.00125853558724,319,5.0,Digital-Shoppers
2200,46,Female,69,112019.6099220578,1.0,369,1.0,Credit-Reliant
2201,38,Male,84,118471.5530240839,1.0,340,1.0,Credit-Reliant
2202,46,Male,29,74174.23637228625,100.0,301,5.0,Digital-Shoppers
2203,53,Male,85,2698.5109686790715,1.0,307,5.0,Premium-Loyalists
2204,45,Male,73,37593.43659724903,100.0,846,5.0,Budget-Conscious
2205,45,Male,92,75780.12267197156,90.14555368870998,300,5.0,Digital-Shoppers
2206,34,Female,119,7587.579267177748,1.0,300,5.0,Premium-Loyalists
2207,35,Female,72,19274.592686230444,100.0,846,4.7,Budget-Conscious
2208,23,Male,95,65370.42374657429,91.57137287863281,317,5.0,Digital-Shoppers
2209,71,Male,20,100532.38991895628,1.0,400,1.2,Credit-Reliant
2210,26,Female,27,114126.01789199188,1.0,445,1.0,Credit-Reliant
2211,34,Male,8,59572.07950414814,100.0,300,5.0,Digital-Shoppers
2212,34,Female,118,7073.603783758402,1.0,305,5.0,Premium-Loyalists
2213,58,Female,85,100453.76939775521,1.0,385,1.1,Credit-Reliant
2214,40,Female,61,7880.997123657391,1.0,300,5.0,Premium-Loyalists
2215,63,Male,28,62767.89752924814,100.0,300,5.0,Digital-Shoppers
2216,34,Female,87,111295.1858409965,1.0,300,1.0,Credit-Reliant
2217,49,Male,70,98299.05728691608,1.0,309,1.0,Credit-Reliant
2218,32,Female,3,123467.77162695857,1.0,350,1.0,Credit-Reliant
2219,77,Male,69,84907.23764581396,1.0,306,1.0,Credit-Reliant
2220,27,Male,73,77741.08990119322,98.63748501957168,300,5.0,Digital-Shoppers
2221,49,Female,7,72477.53483059737,100.0,300,5.0,Digital-Shoppers
2222,54,Female,60,18414.89341256049,1.0,316,5.0,Premium-Loyalists
2223,51,Female,4,100672.20158095064,1.0,300,1.0,Credit-Reliant
2224,42,Female,103,28643.29625458972,100.0,834,4.8,Budget-Conscious
2225,43,Female,5,95381.75297045281,1.0,340,1.0,Credit-Reliant
2226,45,Male,11,8502.074367104198,1.0,313,5.0,Premium-Loyalists
2227,42,Female,15,62482.9492567494,100.0,300,5.0,Digital-Shoppers
2228,59,Female,64,27782.345282482846,100.0,850,5.0,Budget-Conscious
2229,78,Female,98,99266.67896054023,1.0,327,1.0,Credit-Reliant
2230,36,Female,13,30819.501211412782,100.0,798,4.6,Budget-Conscious
2231,24,Male,118,24890.534225378917,100.0,850,4.1,Budget-Conscious
2232,43,Female,112,99539.68096887892,1.0,306,1.0,Credit-Reliant
2233,80,Male,7,28663.469303783473,100.0,849,4.5,Budget-Conscious
2234,32,Male,104,104505.37731905557,8.565444355489406,383,1.0,Credit-Reliant
2235,69,Female,6,37947.57276800291,100.0,789,4.0,Budget-Conscious
2236,70,Male,56,72730.92236164324,100.0,307,5.0,Digital-Shoppers
2237,36,Female,64,2629.384987051747,1.0,316,5.0,Premium-Loyalists
2238,53,Male,103,22811.512420339626,1.0,300,5.0,Premium-Loyalists
2239,69,Male,50,105353.98466691426,1.0,300,1.0,Credit-Reliant
2240,39,Female,30,94503.437928837,1.0,386,1.0,Credit-Reliant
2241,41,Female,22,33357.600531426906,100.0,839,5.0,Budget-Conscious
2242,36,Female,25,39916.990955874884,100.0,850,5.0,Budget-Conscious
2243,29,Female,28,76058.53736931375,100.0,311,5.0,Digital-Shoppers
2244,35,Female,118,108941.16293804777,1.0,338,1.0,Credit-Reliant
2245,26,Male,84,56138.9306774304,94.66302054221015,300,5.0,Digital-Shoppers
2246,45,Male,39,10045.595063587829,1.0,300,5.0,Premium-Loyalists
2247,33,Male,67,33957.412810997484,100.0,850,4.2,Budget-Conscious
2248,48,Female,5,28780.014788212986,100.0,850,5.0,Budget-Conscious
2249,21,Female,65,100565.16484417488,1.0,329,1.0,Credit-Reliant
2250,49,Male,15,9924.237186618559,1.0,300,5.0,Premium-Loyalists
2251,57,Female,90,10019.624474763299,1.0,309,5.0,Premium-Loyalists
2252,18,Female,67,36123.570639179416,100.0,842,3.3,Budget-Conscious
2253,50,Male,40,82275.11577801446,92.39707046857045,300,5.0,Digital-Shoppers
2254,63,Male,105,4736.207187872833,1.0,300,5.0,Premium-Loyalists
2255,26,Female,111,24055.033734205,100.0,843,4.1,Budget-Conscious
2256,70,Female,106,11502.42446023949,1.0,319,5.0,Premium-Loyalists
2257,51,Female,98,33664.27469131019,100.0,839,5.0,Budget-Conscious
2258,34,Male,116,15506.672211276576,100.0,831,5.0,Budget-Conscious
2259,44,Female,69,102522.18059291734,1.0,341,1.1,Credit-Reliant
2260,53,Male,95,3266.684538947083,1.0,300,5.0,Premium-Loyalists
2261,46,Male,115,104346.41233892518,1.0,370,1.0,Credit-Reliant
2262,53,Female,77,52138.439107468046,100.0,305,5.0,Digital-Shoppers
2263,31,Male,43,21053.56925225872,100.0,842,5.0,Budget-Conscious
2264,47,Female,1,17438.86734727606,1.0,307,5.0,Premium-Loyalists
2265,23,Male,22,63758.87541295299,100.0,315,5.0,Digital-Shoppers
2266,43,Female,62,32260.402500857537,100.0,850,4.6,Budget-Conscious
2267,31,Female,79,57522.99136341146,82.66117746352504,300,5.0,Digital-Shoppers
2268,33,Male,26,19038.605485454744,100.0,841,4.8,Budget-Conscious
2269,63,Female,18,31485.744984937024,100.0,850,4.4,Budget-Conscious
2270,61,Male,48,30029.256756126004,100.0,832,4.7,Budget-Conscious
2271,54,Female,9,81170.52915938744,100.0,307,5.0,Digital-Shoppers
2272,28,Male,1,16892.440372214325,1.0,300,5.0,Premium-Loyalists
2273,40,Male,107,23167.81675167405,100.0,850,3.2,Budget-Conscious
2274,63,Male,9,40656.54407553031,100.0,817,4.5,Budget-Conscious
2275,47,Male,23,7238.026833919451,1.0,300,5.0,Premium-Loyalists
2276,79,Female,107,94483.59780333062,1.0,300,1.0,Credit-Reliant
2277,50,Male,45,71818.180896795,99.72733082991063,310,5.0,Digital-Shoppers
2278,47,Male,2,103456.83817605469,1.0,353,1.0,Credit-Reliant
2279,40,Male,14,10807.296845523935,1.0,318,5.0,Premium-Loyalists
2280,47,Male,38,5082.233459834447,1.0,318,5.0,Premium-Loyalists
2281,42,Female,40,57933.654275539164,97.39414441056488,300,5.0,Digital-Shoppers
2282,55,Female,63,29993.001393942744,100.0,850,4.1,Budget-Conscious
2283,59,Male,82,110902.76191116465,1.0,339,1.0,Credit-Reliant
2284,33,Female,16,17043.811650193704,100.0,799,4.9,Budget-Conscious
2285,25,Female,117,14032.647520727867,1.0,317,5.0,Premium-Loyalists
2286,18,Male,93,33270.248448687846,100.0,850,4.2,Budget-Conscious
2287,52,Female,108,57268.227459818714,85.65112931549852,301,5.0,Digital-Shoppers
2288,28,Female,75,13667.66339209772,1.0,300,5.0,Premium-Loyalists
2289,18,Female,6,77503.21009486973,100.0,300,5.0,Digital-Shoppers
2290,50,Female,3,64337.99303837167,100.0,319,5.0,Digital-Shoppers
2291,80,Male,14,102686.11117294022,1.0,340,1.0,Credit-Reliant
2292,44,Female,66,52216.42529555189,98.06001879175851,314,5.0,Digital-Shoppers
2293,57,Female,96,23768.552366952605,100.0,834,4.0,Budget-Conscious
2294,46,Female,95,107739.75170433227,1.0,300,1.0,Credit-Reliant
2295,43,Female,75,107745.37703040864,1.0,318,1.0,Credit-Reliant
2296,58,Male,86,28517.98488527292,100.0,849,5.0,Budget-Conscious
2297,40,Female,67,17763.16247703572,100.0,850,3.9,Budget-Conscious
2298,49,Female,114,109891.92639415302,1.0,357,1.0,Credit-Reliant
2299,49,Male,31,34840.83540124831,1.0,300,5.0,Premium-Loyalists
2300,34,Male,33,15317.158954327677,100.0,850,4.8,Budget-Conscious
2301,59,Female,88,70004.48879534063,96.35634037416636,309,5.0,Digital-Shoppers
2302,42,Male,1,118574.41700780335,1.0,326,1.1,Credit-Reliant
2303,33,Male,44,110322.78254442314,1.0,369,1.0,Credit-Reliant
2304,53,Male,15,99346.88602908626,1.0,315,1.0,Credit-Reliant
2305,31,Male,37,14847.439318556604,1.0,312,5.0,Premium-Loyalists
2306,45,Male,27,14389.502208730888,100.0,850,4.1,Budget-Conscious
2307,44,Male,102,68095.95696276783,100.0,307,5.0,Digital-Shoppers
2308,61,Male,48,23837.58733244039,1.0,303,5.0,Premium-Loyalists
2309,52,Female,27,103605.78083142072,1.0,346,1.0,Credit-Reliant
2310,44,Female,108,59148.98752277453,100.0,309,5.0,Digital-Shoppers
2311,57,Male,12,7034.353387408499,1.0,308,5.0,Premium-Loyalists
2312,65,Male,67,4565.2963124192565,1.0,313,5.0,Premium-Loyalists
2313,53,Female,30,93917.75590272772,1.0,301,1.0,Credit-Reliant
2314,45,Male,96,81525.8066483624,1.0,318,1.0,Credit-Reliant
2315,25,Male,87,38415.05774456393,100.0,838,4.8,Budget-Conscious
2316,29,Male,66,22946.542185408347,1.0,300,5.0,Premium-Loyalists
2317,40,Female,7,11222.627622313043,1.0,300,5.0,Premium-Loyalists
2318,35,Female,34,75243.71731083137,100.0,300,5.0,Digital-Shoppers
2319,42,Female,32,105366.99291974455,1.0,384,1.3,Credit-Reliant
2320,45,Female,117,73895.7784549239,94.09479632694195,317,5.0,Digital-Shoppers
2321,52,Female,39,11818.257534415627,1.0,311,5.0,Premium-Loyalists
2322,43,Male,96,6878.718553320203,1.0,311,5.0,Premium-Loyalists
2323,52,Female,43,9898.245371285564,1.0,300,5.0,Premium-Loyalists
2324,45,Male,43,7161.02810782133,1.0,300,5.0,Premium-Loyalists
2325,18,Female,78,22105.795499957625,100.0,842,4.5,Budget-Conscious
2326,30,Female,3,71575.26333730295,100.0,302,5.0,Digital-Shoppers
2327,42,Female,46,35954.747050069986,100.0,848,5.0,Budget-Conscious
2328,26,Male,32,35552.49053474022,100.0,845,3.6,Budget-Conscious
2329,53,Male,43,26190.65872593329,100.0,838,4.9,Budget-Conscious
2330,67,Female,100,29808.218426489522,100.0,850,3.6,Budget-Conscious
2331,63,Female,81,62639.34924556343,100.0,300,5.0,Digital-Shoppers
2332,41,Female,112,102676.96695231018,1.0,398,1.0,Credit-Reliant
2333,67,Male,3,62409.59324673005,97.90801171328687,300,5.0,Digital-Shoppers
2334,47,Female,74,2053.5624780639387,100.0,823,3.5,Budget-Conscious
2335,39,Female,117,73167.70613875025,92.42190811350837,302,5.0,Digital-Shoppers
2336,35,Female,63,2965.451117887171,1.0,300,5.0,Premium-Loyalists
2337,40,Female,111,105892.26541026805,1.0,319,1.5,Credit-Reliant
2338,39,Female,40,106296.24134510911,1.0,312,1.5,Credit-Reliant
2339,47,Female,18,62084.16923618107,100.0,300,5.0,Digital-Shoppers
2340,47,Female,67,7657.292649187646,1.0,314,5.0,Premium-Loyalists
2341,45,Female,103,74115.3827743901,100.0,306,5.0,Digital-Shoppers
2342,51,Male,62,27917.761509781747,100.0,832,4.3,Budget-Conscious
2343,62,Male,10,96103.4810644789,1.0,320,1.0,Credit-Reliant
2344,59,Female,52,11754.872782318607,1.0,300,5.0,Premium-Loyalists
2345,22,Female,73,27349.081856972683,100.0,832,4.4,Budget-Conscious
2346,18,Female,46,86465.42766479318,1.0,350,1.0,Credit-Reliant
2347,59,Female,55,8183.6729444805505,1.0,314,5.0,Premium-Loyalists
2348,24,Male,46,34172.96576906562,100.0,842,5.0,Budget-Conscious
2349,41,Female,75,46550.23865866607,100.0,849,3.6,Budget-Conscious
2350,27,Female,60,11841.41224730819,1.0,303,5.0,Premium-Loyalists
2351,18,Male,97,104554.7595478424,1.0,300,1.0,Credit-Reliant
2352,53,Male,100,2640.5695504853393,1.0,309,5.0,Premium-Loyalists
2353,56,Female,26,8802.101432075908,1.0,304,5.0,Premium-Loyalists
2354,36,Male,27,6019.304466564168,1.0,300,5.0,Premium-Loyalists
2355,18,Female,38,9504.054799293928,1.0,300,5.0,Premium-Loyalists
2356,36,Male,22,97803.35664730586,1.0,324,1.0,Credit-Reliant
2357,50,Female,26,50692.78191782016,100.0,300,5.0,Digital-Shoppers
2358,22,Female,86,84553.74874093664,100.0,303,5.0,Digital-Shoppers
2359,47,Female,69,5103.783833206501,1.0,308,5.0,Premium-Loyalists
2360,44,Male,35,26197.961257260522,100.0,844,3.6,Budget-Conscious
2361,53,Female,66,72184.96389358357,100.0,300,5.0,Digital-Shoppers
2362,46,Male,99,25681.9582889738,100.0,836,4.4,Budget-Conscious
2363,30,Male,73,19642.978838100993,1.0,300,5.0,Premium-Loyalists
2364,62,Female,115,96256.2415053672,1.0,329,1.0,Credit-Reliant
2365,42,Female,51,841.5640734064181,1.0,300,5.0,Premium-Loyalists
2366,44,Female,113,48167.84139385937,95.4491262732059,305,5.0,Digital-Shoppers
2367,31,Male,18,97744.92202104453,1.0,300,1.0,Credit-Reliant
2368,38,Male,43,19673.33526558097,1.0,312,5.0,Premium-Loyalists
2369,31,Male,12,13602.749080209745,1.0,316,5.0,Premium-Loyalists
2370,42,Female,3,7495.571979494932,1.0,304,5.0,Premium-Loyalists
2371,70,Female,82,59956.109311859465,100.0,304,5.0,Digital-Shoppers
2372,24,Female,102,87354.61969619012,1.0,354,1.0,Credit-Reliant
2373,20,Female,7,71219.24840408194,100.0,309,5.0,Digital-Shoppers
2374,67,Male,97,19013.23243683956,1.0,300,5.0,Premium-Loyalists
2375,41,Male,6,3923.174356163161,1.0,300,5.0,Premium-Loyalists
2376,34,Male,82,35482.626585647675,100.0,781,4.7,Budget-Conscious
2377,60,Male,45,96829.62958540596,1.0,379,1.0,Credit-Reliant
2378,35,Male,86,62370.19150186801,83.14149753126344,303,5.0,Digital-Shoppers
2379,72,Female,115,115140.97396062908,1.0,340,1.0,Credit-Reliant
2380,55,Male,39,62307.977949043765,93.73488676138982,304,5.0,Digital-Shoppers
2381,37,Female,51,8397.479823838938,1.0,308,5.0,Premium-Loyalists
2382,77,Male,9,4535.540622848249,1.0,310,5.0,Premium-Loyalists
2383,35,Female,99,93888.73930017014,1.0,314,1.0,Credit-Reliant
2384,56,Female,23,97628.48283365392,1.0,336,1.0,Credit-Reliant
2385,49,Female,12,20384.959044348052,100.0,850,5.0,Budget-Conscious
2386,64,Male,116,11014.839250236802,1.0,300,5.0,Premium-Loyalists
2387,68,Female,88,11546.081855128637,1.0,307,5.0,Premium-Loyalists
2388,45,Female,62,61122.13918281696,100.0,310,5.0,Digital-Shoppers
2389,33,Male,114,5391.240098684989,1.0,302,5.0,Premium-Loyalists
2390,51,Male,104,13286.200073809614,100.0,843,5.0,Budget-Conscious
2391,34,Male,73,53975.28731901039,96.9470578402498,307,5.0,Digital-Shoppers
2392,75,Female,77,108548.02792664163,1.0,380,1.0,Credit-Reliant
2393,47,Female,40,23248.169054162616,100.0,830,4.6,Budget-Conscious
2394,39,Female,54,63823.292150006004,100.0,311,5.0,Digital-Shoppers
2395,47,Male,106,54852.9635293267,100.0,300,5.0,Digital-Shoppers
2396,24,Male,81,79901.16706449013,100.0,300,5.0,Digital-Shoppers
2397,30,Female,7,10192.479557959954,1.0,300,5.0,Premium-Loyalists
2398,63,Male,17,20812.71595504715,1.0,300,5.0,Premium-Loyalists
2399,35,Female,119,23202.438452749382,100.0,850,4.6,Budget-Conscious
2400,29,Female,50,30288.359753902972,100.0,850,4.0,Budget-Conscious
2401,53,Male,24,9370.100895095507,1.0,319,5.0,Premium-Loyalists
2402,62,Female,2,92822.30612721083,1.0,389,1.0,Credit-Reliant
2403,55,Male,99,103797.1674285449,1.0,430,1.0,Credit-Reliant
2404,59,Female,92,2716.407192784581,1.0,302,5.0,Premium-Loyalists
2405,33,Male,83,25038.823917008373,100.0,840,3.9,Budget-Conscious
2406,23,Female,33,60710.32314995761,100.0,304,5.0,Digital-Shoppers
2407,67,Male,21,51889.77544557978,100.0,831,5.0,Budget-Conscious
2408,40,Male,117,67683.06587986529,100.0,314,5.0,Digital-Shoppers
2409,41,Female,74,110622.93038439931,1.0,303,1.0,Credit-Reliant
2410,64,Male,53,46523.93982446775,100.0,829,3.7,Budget-Conscious
2411,53,Female,46,48628.54795718743,100.0,316,5.0,Digital-Shoppers
2412,51,Male,45,101922.06722778917,1.0,309,1.0,Credit-Reliant
2413,77,Female,9,117871.8136802787,1.0,368,1.0,Credit-Reliant
2414,35,Male,102,122590.66033832492,1.0,302,1.0,Credit-Reliant
2415,58,Female,6,79318.5428261254,100.0,307,5.0,Digital-Shoppers
2416,45,Male,51,108195.75498398714,1.0,419,1.0,Credit-Reliant
2417,49,Male,117,60026.80421674916,100.0,300,5.0,Digital-Shoppers
2418,67,Male,106,13197.88674809635,1.0,300,5.0,Premium-Loyalists
2419,52,Female,119,42062.90550487278,100.0,300,5.0,Digital-Shoppers
2420,53,Male,35,36641.96010752885,100.0,837,5.0,Budget-Conscious
2421,61,Female,82,9908.301015908948,1.0,312,5.0,Premium-Loyalists
2422,39,Female,53,7470.606118911703,1.0,313,5.0,Premium-Loyalists
2423,32,Male,19,91274.29367124742,1.0,333,1.0,Credit-Reliant
2424,29,Female,69,8978.251428285974,1.0,300,5.0,Premium-Loyalists
2425,18,Male,25,75596.14122095042,100.0,300,5.0,Digital-Shoppers
2426,75,Male,11,60343.921566912795,100.0,319,5.0,Digital-Shoppers
2427,28,Female,74,111566.5257987982,1.0,370,1.3,Credit-Reliant
2428,41,Female,17,30235.154608716868,100.0,850,5.0,Budget-Conscious
2429,40,Female,36,106000.65457462081,1.0,334,1.0,Credit-Reliant
2430,49,Male,90,108875.38200206675,1.0,309,1.0,Credit-Reliant
2431,57,Male,95,38391.45769991686,100.0,317,5.0,Digital-Shoppers
2432,57,Male,96,2087.501158355403,1.0,300,5.0,Premium-Loyalists
2433,36,Female,21,442.1988175741448,1.0,302,5.0,Premium-Loyalists
2434,42,Female,18,10932.721229825893,1.0,300,5.0,Premium-Loyalists
2435,49,Female,60,103980.77569577683,1.0,435,1.0,Credit-Reliant
2436,41,Male,18,100942.40458026025,1.0,306,1.0,Credit-Reliant
2437,69,Male,1,58336.52355653262,100.0,304,5.0,Digital-Shoppers
2438,52,Male,14,24555.726570461175,1.0,300,5.0,Premium-Loyalists
2439,56,Male,8,1662.971623741505,1.0,300,5.0,Premium-Loyalists
2440,54,Male,66,39076.90288848733,100.0,850,4.0,Budget-Conscious
2441,62,Female,51,113168.14714439842,1.0,313,1.0,Credit-Reliant
2442,47,Female,79,47584.598062824276,100.0,825,3.6,Budget-Conscious
2443,25,Female,60,65697.52072973424,100.0,305,5.0,Digital-Shoppers
2444,50,Male,34,81387.15902141412,100.0,300,5.0,Digital-Shoppers
2445,35,Male,36,44084.74407693523,100.0,850,3.8,Budget-Conscious
2446,37,Female,62,119200.13709530451,1.0,360,1.0,Credit-Reliant
2447,53,Male,1,99768.9555923485,1.0,333,1.4,Credit-Reliant
2448,63,Female,115,32466.33637986158,100.0,799,4.6,Budget-Conscious
2449,45,Female,85,70073.40077569523,100.0,306,5.0,Digital-Shoppers
2450,49,Male,42,8144.209509637362,1.0,300,5.0,Premium-Loyalists
2451,70,Female,1,7733.7067293963855,1.0,300,5.0,Premium-Loyalists
2452,48,Male,96,98.63500095323604,1.0,300,5.0,Premium-Loyalists
2453,80,Female,84,125243.99635035878,1.0,358,1.0,Credit-Reliant
2454,53,Female,54,96213.82446814823,1.0,351,1.0,Credit-Reliant
2455,18,Male,47,77580.93809499948,100.0,300,5.0,Digital-Shoppers
2456,56,Male,100,99609.41291597355,1.0,328,1.0,Credit-Reliant
2457,50,Female,39,45989.62608508591,100.0,795,4.9,Budget-Conscious
2458,64,Female,30,52854.51251878606,100.0,300,5.0,Digital-Shoppers
2459,55,Male,7,4825.787294749017,1.0,301,5.0,Premium-Loyalists
2460,42,Female,22,99979.88436883918,1.0,413,1.0,Credit-Reliant
2461,26,Male,50,115507.68520432049,1.0,330,1.0,Credit-Reliant
2462,41,Male,45,8344.011980886082,100.0,850,4.8,Budget-Conscious
2463,32,Male,74,99665.39513991878,1.0,382,1.0,Credit-Reliant
2464,36,Male,72,69518.53616688619,100.0,310,5.0,Digital-Shoppers
2465,53,Male,91,65895.17674965083,100.0,300,5.0,Digital-Shoppers
2466,70,Female,10,30784.639336504926,100.0,832,4.9,Budget-Conscious
2467,50,Male,14,31557.702095805536,100.0,836,4.9,Budget-Conscious
2468,27,Male,46,115594.10055180088,1.0,311,1.0,Credit-Reliant
2469,51,Male,116,107864.52540104813,1.0,315,1.0,Credit-Reliant
2470,62,Female,118,6151.708271559207,1.0,300,5.0,Premium-Loyalists
2471,35,Female,75,58784.276398258604,100.0,300,5.0,Digital-Shoppers
2472,42,Male,6,66295.83574215873,100.0,300,5.0,Digital-Shoppers
2473,45,Male,21,1596.1789145584237,1.0,306,5.0,Premium-Loyalists
2474,33,Male,62,59566.042898635176,100.0,306,5.0,Digital-Shoppers
2475,54,Male,97,38636.03293629584,100.0,838,3.8,Budget-Conscious
2476,43,Male,19,12567.971242576474,1.0,320,5.0,Premium-Loyalists
2477,51,Male,103,64154.371701934324,100.0,300,5.0,Digital-Shoppers
2478,31,Male,88,65561.46456480266,94.09763939272636,305,5.0,Digital-Shoppers
2479,38,Female,82,1133.5556322424343,1.0,340,5.0,Premium-Loyalists
2480,55,Male,99,11614.295231789765,1.0,300,5.0,Premium-Loyalists
2481,39,Female,116,63954.98013190734,100.0,300,5.0,Digital-Shoppers
2482,70,Female,62,101551.15469510271,1.0,314,1.0,Credit-Reliant
2483,39,Female,107,112849.36382821383,1.0,300,1.0,Credit-Reliant
2484,48,Male,101,11109.958583751324,1.0,302,5.0,Premium-Loyalists
2485,58,Male,83,36088.17479139958,100.0,850,4.9,Budget-Conscious
2486,23,Male,53,96163.77169374468,1.0,303,1.0,Credit-Reliant
2487,18,Female,24,95870.95772990261,1.0,309,1.2,Credit-Reliant
2488,22,Male,56,63865.261619468576,100.0,316,5.0,Digital-Shoppers
2489,63,Female,62,5896.389232214473,1.0,300,5.0,Premium-Loyalists
2490,36,Female,34,39695.36399171592,100.0,850,5.0,Budget-Conscious
2491,80,Male,22,8364.137738275467,1.0,302,5.0,Premium-Loyalists
2492,36,Female,68,107481.79282527458,1.0,317,1.0,Credit-Reliant
2493,47,Male,57,32895.03449852835,100.0,850,3.2,Budget-Conscious
2494,68,Male,10,58606.12758102444,98.87974836202666,300,5.0,Digital-Shoppers
2495,75,Male,66,106543.90097909691,1.0,400,1.0,Credit-Reliant
2496,75,Male,8,36574.245177362114,100.0,850,4.3,Budget-Conscious
2497,63,Female,97,69902.10951316605,100.0,300,5.0,Digital-Shoppers
2498,60,Male,38,8409.537773569331,1.0,318,5.0,Premium-Loyalists
2499,53,Male,107,6459.475459972752,1.0,300,5.0,Premium-Loyalists
2500,56,Female,62,23047.54057350052,100.0,831,4.9,Budget-Conscious
2501,36,Female,28,100428.83215399945,1.0,300,1.0,Credit-Reliant
2502,32,Male,10,106634.605913548,1.0,322,1.0,Credit-Reliant
2503,44,Female,45,107416.95913993135,1.0,358,1.0,Credit-Reliant
2504,42,Female,65,20042.863500596282,100.0,849,5.0,Budget-Conscious
2505,38,Male,98,56872.10666928087,100.0,319,5.0,Digital-Shoppers
2506,55,Male,67,53309.2200194715,100.0,300,5.0,Digital-Shoppers
2507,59,Male,9,8214.522889773849,1.0,300,5.0,Premium-Loyalists
2508,46,Female,5,12494.079754520882,1.0,300,5.0,Premium-Loyalists
2509,67,Female,106,105808.72661695533,1.0,300,1.3,Credit-Reliant
2510,27,Female,10,57360.17746493383,100.0,317,5.0,Digital-Shoppers
2511,42,Female,12,2607.5563256737755,1.0,300,5.0,Premium-Loyalists
2512,34,Male,82,66207.23333365226,100.0,303,5.0,Digital-Shoppers
2513,18,Male,58,93578.72148299516,1.0,300,1.0,Credit-Reliant
2514,43,Male,21,104974.94738942062,1.0,302,1.0,Credit-Reliant
2515,43,Female,21,62804.48295909614,100.0,303,5.0,Digital-Shoppers
2516,67,Female,65,9520.41996162889,1.0,308,5.0,Premium-Loyalists
2517,54,Male,3,63416.461291425105,100.0,300,5.0,Digital-Shoppers
2518,29,Female,69,123505.77920219817,1.0,324,1.0,Credit-Reliant
2519,72,Male,89,61554.330097151505,100.0,300,5.0,Digital-Shoppers
2520,63,Male,64,25061.35986797414,100.0,850,4.7,Budget-Conscious
2521,53,Male,49,71836.00201057433,100.0,300,5.0,Digital-Shoppers
2522,41,Male,72,77187.26578033353,100.0,300,5.0,Digital-Shoppers
2523,30,Male,17,117774.55128603015,1.0,391,1.0,Credit-Reliant
2524,39,Male,73,70294.2570182315,100.0,300,5.0,Digital-Shoppers
2525,61,Male,32,6460.807095922455,1.0,300,5.0,Premium-Loyalists
2526,73,Male,70,21016.39226444304,100.0,837,4.1,Budget-Conscious
2527,68,Female,113,31246.022798256494,100.0,816,4.5,Budget-Conscious
2528,37,Male,104,44930.832924783295,100.0,850,3.6,Budget-Conscious
2529,28,Female,21,102821.5227906941,1.0,319,1.0,Credit-Reliant
2530,47,Male,7,101562.65279754039,1.0,431,1.0,Credit-Reliant
2531,18,Male,7,109922.1684749607,1.0,401,1.0,Credit-Reliant
2532,49,Male,111,119904.46795624094,1.0,381,1.3,Credit-Reliant
2533,42,Male,103,56622.11677368145,100.0,300,5.0,Digital-Shoppers
2534,38,Female,118,109263.17026361772,1.0,382,1.0,Credit-Reliant
2535,21,Male,27,5402.15164149501,1.0,300,5.0,Premium-Loyalists
2536,52,Female,8,5091.8871712617,1.0,304,5.0,Premium-Loyalists
2537,37,Female,73,93873.54945243974,1.0,303,1.0,Credit-Reliant
2538,27,Female,28,12262.543944509274,100.0,850,4.8,Budget-Conscious
2539,18,Female,79,6351.931076239683,1.0,315,5.0,Premium-Loyalists
2540,44,Female,66,80810.10955350095,100.0,300,5.0,Digital-Shoppers
2541,71,Male,71,63538.47889020394,100.0,300,5.0,Digital-Shoppers
2542,69,Female,47,103267.03382445424,1.0,394,1.0,Credit-Reliant
2543,38,Male,82,35303.49746076836,100.0,834,4.9,Budget-Conscious
2544,35,Male,86,103324.71869833308,1.0,306,1.3,Credit-Reliant
2545,52,Male,114,112820.10400903792,1.0,452,1.0,Credit-Reliant
2546,30,Female,10,14159.52486330792,1.0,300,5.0,Premium-Loyalists
2547,49,Female,118,36444.87799274598,85.30916936878627,300,5.0,Digital-Shoppers
2548,56,Male,114,41297.83992063673,100.0,850,4.3,Budget-Conscious
2549,63,Female,33,29085.613135105523,100.0,812,3.5,Budget-Conscious
2550,43,Male,7,80849.7532865725,99.20636182693643,319,5.0,Digital-Shoppers
2551,41,Male,3,5772.216652185048,1.0,318,5.0,Premium-Loyalists
2552,31,Male,14,19036.910761496398,100.0,850,5.0,Budget-Conscious
